Address of the Book Box,Latitude,Longitude,Title of the Book,Name of the First Author or Publisher,Book URL,Image Link
Sparrendreef 15,50.8584101,4.7021699,Room 13,Robert Swindells,https://www.bol.com/be/nl/p/room-13/1001004011777004/,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,Lijdensweg,Peter Robinson,https://www.bol.com/be/nl/p/lijdensweg/1001004010953286/,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,Bloedschande,Sharon Bolton,https://www.bol.com/be/nl/p/bloedschande/9200000049587201/,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,Kind tussen vier vrouwen,Simon Vestdijk,https://www.bol.com/be/nl/p/kind-tussen-vier-vrouwen/1001004002504380/,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,De terugkeer,Sandra Novack,https://www.bol.com/be/nl/p/de-terugkeer-sandra-novack/1001004006515886/,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,De reis om de wereld in 80 dagen,Jules Verne,https://www.bol.com/be/nl/p/jules-verne-de-reis-om-de-wereld-in-80-dagen/9200000050046104/,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,The Deer Hunter,E. M. Corder,https://www.bol.com/be/nl/p/love-songs/1000004000329757/,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,Schriftelijk rapporteren,H. de Boer,https://www.bol.com/be/nl/p/schriftelijk-rapporteren/1001004005092895/,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,Paspoort voor het geluk,Cavanna Betty,No link found,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,An Act of Treachery,Ann Widdecombe,https://www.bol.com/be/nl/p/an-act-of-treachery/9200000000055683/,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,Marcelo en de echte wereld,Francisco X. Stork,https://www.bol.com/be/nl/p/marcelo-en-de-echte-wereld/1001004007516441/,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,De eerste steen,Rom Molemaker,https://www.bol.com/be/nl/p/de-eerste-steen/1001004006515935/,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,Oorlog eindigt nooit,Roger Pieters,https://www.bol.com/be/nl/p/oorlog-eindigt-nooit-roger-pieters/9200000049039752/,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,Het geheim van de betoverde trap ,Holly Beth Walker,No link found,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,Zwarte gedachten,Dieter Lesage,https://www.bol.com/be/nl/p/zwarte-gedachten/666792600/,img/Sparrendreef 15.jpg
Sparrendreef 15,50.8584101,4.7021699,Uitvaren,Pascal De Duve,https://www.bol.com/be/nl/p/uitvaren/1001004005280730/,img/Sparrendreef 15.jpg
Hoveniersdreef 1,50.8639617,4.6929816,Grijs gebied,Marion Pauw,https://www.bol.com/be/nl/p/grijs-gebied-marion-pauw/9200000043137652/,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,Kannibalen in Rio,Ineke Holtwijk,https://www.bol.com/be/nl/p/kannibalen-in-rio/9200000051929595/,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,Ring van Takoe'ang,Ies van Bel,https://www.bol.com/be/nl/p/ring-van-takoe-ang/9200000048647129/,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,De gemeentegids,Marian Verbeek,https://www.bol.com/be/nl/p/de-blauwe-planeet-5-ex-8-werkschrift/1001004011011723/,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,De aansprakelijkheid van de lokale mandataris,Geert Vandenwijngaert,No link found,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,Doodsengel,Tami Hoag,https://www.bol.com/be/nl/p/doodsengel/1001004002488440/,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,Door,Wouter van der Horst,https://www.bol.com/be/nl/p/door/1001004002763907/,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,De spookmelodie,Mary Higgins Clark,https://www.bol.com/be/nl/p/de-spookmelodie/1001004005013756/,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,Zand In Mijn Beha,Jennifer L. Leo,https://www.bol.com/be/nl/p/zand-in-mijn-beha/1001004004732095/,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,Testament van taal,Nathan Juda,No link found,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,Mr. Chink van Hongkong,Edward Multon,No link found,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,Ontdekkingsreizen In De Liefde,Louise Wener,https://www.bol.com/be/nl/p/ontdekkingsreizen-in-de-liefde/1001004006208351/,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,Wenen om het verloren ik,A.R.M. Polspoel,https://www.bol.com/be/nl/p/wenen-om-het-verloren-ik/1001004001977474/,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,Ik Was Twaalf En Ik Fietste Naar School,Sabine Dardenne,https://www.bol.com/be/nl/p/ik-was-twaalf-en-ik-fietste-naar-school/1001004002381128/,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,"Luister, kleutertje... ",Nelly Johanna Kunst,No link found,img/Hoveniersdreef 1.jpg
Hoveniersdreef 1,50.8639617,4.6929816,Point Blank, Anthony Horowitz,https://www.bol.com/be/nl/p/the-alex-rider-collection/1001004006294892/,img/Hoveniersdreef 1.jpg
